Ticket ID,Call Started,Call Ended,Turn,Full String,Total,EOU,LLM,TTS
3391,"Nov 19, 10:26 AM","Nov 19, 10:27 AM",1,"2.299 (EOU: 0.623, LLM: 1.445, TTS: 0.231)",2.299,0.623,1.445,0.231
3391,"Nov 19, 10:26 AM","Nov 19, 10:27 AM",2,"7.051 (EOU: 0.612, LLM: 6.203, TTS: 0.235)",7.051,0.612,6.203,0.235
3391,"Nov 19, 10:26 AM","Nov 19, 10:27 AM",3,"4.527 (EOU: 0.651, LLM: 3.645, TTS: 0.231)",4.527,0.651,3.645,0.231
3370,"Nov 19, 8:20 AM","Nov 19, 8:22 AM",1,"5.288 (EOU: 0.722, LLM: 4.342, TTS: 0.224)",5.288,0.722,4.342,0.224
3370,"Nov 19, 8:20 AM","Nov 19, 8:22 AM",2,"3.505 (EOU: 0.639, LLM: 2.536, TTS: 0.330)",3.505,0.639,2.536,0.33
3370,"Nov 19, 8:20 AM","Nov 19, 8:22 AM",3,"5.288 (EOU: 0.722, LLM: 4.342, TTS: 0.224)",5.288,0.722,4.342,0.224
3370,"Nov 19, 8:20 AM","Nov 19, 8:22 AM",4,"3.505 (EOU: 0.639, LLM: 2.536, TTS: 0.330)",3.505,0.639,2.536,0.33
3349,"Nov 18, 12:41 PM","Nov 18, 12:43 PM",1,"3.553 (EOU: 0.633, LLM: 2.579, TTS: 0.341)",3.553,0.633,2.579,0.341
3349,"Nov 18, 12:41 PM","Nov 18, 12:43 PM",2,"4.345 (EOU: 0.682, LLM: 3.378, TTS: 0.285)",4.345,0.682,3.378,0.285
3349,"Nov 18, 12:41 PM","Nov 18, 12:43 PM",3,"3.125 (EOU: 0.651, LLM: 2.171, TTS: 0.302)",3.125,0.651,2.171,0.302
3349,"Nov 18, 12:41 PM","Nov 18, 12:43 PM",4,"3.516 (EOU: 0.738, LLM: 2.481, TTS: 0.297)",3.516,0.738,2.481,0.297
3349,"Nov 18, 12:41 PM","Nov 18, 12:43 PM",5,"4.620 (EOU: 0.660, LLM: 3.574, TTS: 0.385)",4.62,0.66,3.574,0.385
3344,"Nov 18, 12:29 PM","Nov 18, 12:30 PM",1,"6.367 (EOU: 0.688, LLM: 5.438, TTS: 0.241)",6.367,0.688,5.438,0.241
3344,"Nov 18, 12:29 PM","Nov 18, 12:30 PM",2,"4.752 (EOU: 0.739, LLM: 3.660, TTS: 0.352)",4.752,0.739,3.66,0.352
3344,"Nov 18, 12:29 PM","Nov 18, 12:30 PM",3,"6.367 (EOU: 0.688, LLM: 5.438, TTS: 0.241)",6.367,0.688,5.438,0.241
3344,"Nov 18, 12:29 PM","Nov 18, 12:30 PM",4,"4.752 (EOU: 0.739, LLM: 3.660, TTS: 0.352)",4.752,0.739,3.66,0.352
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",1,"3.726 (EOU: 0.670, LLM: 2.834, TTS: 0.222)",3.726,0.67,2.834,0.222
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",2,"2.712 (EOU: 0.659, LLM: 1.835, TTS: 0.218)",2.712,0.659,1.835,0.218
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",3,"3.130 (EOU: 0.624, LLM: 2.277, TTS: 0.229)",3.13,0.624,2.277,0.229
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",4,"2.753 (EOU: 0.701, LLM: 1.812, TTS: 0.241)",2.753,0.701,1.812,0.241
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",5,"5.061 (EOU: 0.720, LLM: 4.113, TTS: 0.228)",5.061,0.72,4.113,0.228
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",6,"2.390 (EOU: 0.655, LLM: 1.519, TTS: 0.216)",2.39,0.655,1.519,0.216
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",7,"3.531 (EOU: 0.607, LLM: 2.692, TTS: 0.232)",3.531,0.607,2.692,0.232
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",8,"6.277 (EOU: 0.656, LLM: 5.387, TTS: 0.234)",6.277,0.656,5.387,0.234
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",9,"4.782 (EOU: 0.624, LLM: 3.885, TTS: 0.272)",4.782,0.624,3.885,0.272
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",10,"4.421 (EOU: 0.697, LLM: 3.436, TTS: 0.288)",4.421,0.697,3.436,0.288
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",11,"6.355 (EOU: 0.626, LLM: 5.493, TTS: 0.236)",6.355,0.626,5.493,0.236
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",12,"11.833 (EOU: 0.650, LLM: 10.936, TTS: 0.247)",11.833,0.65,10.936,0.247
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",13,"6.438 (EOU: 0.621, LLM: 5.585, TTS: 0.231)",6.438,0.621,5.585,0.231
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",14,"6.047 (EOU: 0.645, LLM: 5.154, TTS: 0.248)",6.047,0.645,5.154,0.248
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",15,"3.837 (EOU: 0.620, LLM: 2.960, TTS: 0.257)",3.837,0.62,2.96,0.257
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",16,"9.734 (EOU: 6.000, LLM: 3.473, TTS: 0.260)",9.734,6.0,3.473,0.26
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",17,"23.854 (EOU: 20.492, LLM: 3.131, TTS: 0.231)",23.854,20.492,3.131,0.231
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",18,"4.894 (EOU: 0.773, LLM: 3.880, TTS: 0.241)",4.894,0.773,3.88,0.241
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",19,"5.694 (EOU: 0.976, LLM: 4.492, TTS: 0.227)",5.694,0.976,4.492,0.227
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",20,"8.206 (EOU: 0.655, LLM: 7.283, TTS: 0.268)",8.206,0.655,7.283,0.268
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",21,"21.732 (EOU: 0.607, LLM: 20.883, TTS: 0.242)",21.732,0.607,20.883,0.242
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",22,"3.350 (EOU: 0.727, LLM: 2.389, TTS: 0.234)",3.35,0.727,2.389,0.234
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",23,"2.180 (EOU: 0.619, LLM: 1.324, TTS: 0.238)",2.18,0.619,1.324,0.238
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",24,"2.127 (EOU: 0.625, LLM: 1.277, TTS: 0.225)",2.127,0.625,1.277,0.225
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",25,"3.726 (EOU: 0.670, LLM: 2.834, TTS: 0.222)",3.726,0.67,2.834,0.222
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",26,"2.712 (EOU: 0.659, LLM: 1.835, TTS: 0.218)",2.712,0.659,1.835,0.218
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",27,"3.130 (EOU: 0.624, LLM: 2.277, TTS: 0.229)",3.13,0.624,2.277,0.229
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",28,"2.753 (EOU: 0.701, LLM: 1.812, TTS: 0.241)",2.753,0.701,1.812,0.241
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",29,"5.061 (EOU: 0.720, LLM: 4.113, TTS: 0.228)",5.061,0.72,4.113,0.228
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",30,"2.390 (EOU: 0.655, LLM: 1.519, TTS: 0.216)",2.39,0.655,1.519,0.216
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",31,"3.531 (EOU: 0.607, LLM: 2.692, TTS: 0.232)",3.531,0.607,2.692,0.232
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",32,"6.277 (EOU: 0.656, LLM: 5.387, TTS: 0.234)",6.277,0.656,5.387,0.234
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",33,"4.782 (EOU: 0.624, LLM: 3.885, TTS: 0.272)",4.782,0.624,3.885,0.272
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",34,"4.421 (EOU: 0.697, LLM: 3.436, TTS: 0.288)",4.421,0.697,3.436,0.288
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",35,"6.355 (EOU: 0.626, LLM: 5.493, TTS: 0.236)",6.355,0.626,5.493,0.236
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",36,"11.833 (EOU: 0.650, LLM: 10.936, TTS: 0.247)",11.833,0.65,10.936,0.247
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",37,"6.438 (EOU: 0.621, LLM: 5.585, TTS: 0.231)",6.438,0.621,5.585,0.231
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",38,"6.047 (EOU: 0.645, LLM: 5.154, TTS: 0.248)",6.047,0.645,5.154,0.248
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",39,"3.837 (EOU: 0.620, LLM: 2.960, TTS: 0.257)",3.837,0.62,2.96,0.257
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",40,"9.734 (EOU: 6.000, LLM: 3.473, TTS: 0.260)",9.734,6.0,3.473,0.26
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",41,"23.854 (EOU: 20.492, LLM: 3.131, TTS: 0.231)",23.854,20.492,3.131,0.231
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",42,"4.894 (EOU: 0.773, LLM: 3.880, TTS: 0.241)",4.894,0.773,3.88,0.241
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",43,"5.694 (EOU: 0.976, LLM: 4.492, TTS: 0.227)",5.694,0.976,4.492,0.227
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",44,"8.206 (EOU: 0.655, LLM: 7.283, TTS: 0.268)",8.206,0.655,7.283,0.268
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",45,"21.732 (EOU: 0.607, LLM: 20.883, TTS: 0.242)",21.732,0.607,20.883,0.242
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",46,"3.350 (EOU: 0.727, LLM: 2.389, TTS: 0.234)",3.35,0.727,2.389,0.234
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",47,"2.180 (EOU: 0.619, LLM: 1.324, TTS: 0.238)",2.18,0.619,1.324,0.238
3339,"Nov 18, 12:04 PM","Nov 18, 12:13 PM",48,"2.127 (EOU: 0.625, LLM: 1.277, TTS: 0.225)",2.127,0.625,1.277,0.225
3337,"Nov 18, 11:51 AM","Nov 18, 11:53 AM",1,"2.390 (EOU: 0.618, LLM: 1.512, TTS: 0.260)",2.39,0.618,1.512,0.26
3337,"Nov 18, 11:51 AM","Nov 18, 11:53 AM",2,"8.402 (EOU: 0.639, LLM: 7.542, TTS: 0.221)",8.402,0.639,7.542,0.221
3337,"Nov 18, 11:51 AM","Nov 18, 11:53 AM",3,"21.550 (EOU: 0.622, LLM: 20.706, TTS: 0.222)",21.55,0.622,20.706,0.222
3337,"Nov 18, 11:51 AM","Nov 18, 11:53 AM",4,"5.498 (EOU: 0.629, LLM: 4.520, TTS: 0.350)",5.498,0.629,4.52,0.35
3337,"Nov 18, 11:51 AM","Nov 18, 11:53 AM",5,"12.546 (EOU: 8.773, LLM: 3.533, TTS: 0.240)",12.546,8.773,3.533,0.24
3337,"Nov 18, 11:51 AM","Nov 18, 11:53 AM",6,"2.390 (EOU: 0.618, LLM: 1.512, TTS: 0.260)",2.39,0.618,1.512,0.26
3337,"Nov 18, 11:51 AM","Nov 18, 11:53 AM",7,"8.402 (EOU: 0.639, LLM: 7.542, TTS: 0.221)",8.402,0.639,7.542,0.221
3337,"Nov 18, 11:51 AM","Nov 18, 11:53 AM",8,"21.550 (EOU: 0.622, LLM: 20.706, TTS: 0.222)",21.55,0.622,20.706,0.222
3337,"Nov 18, 11:51 AM","Nov 18, 11:53 AM",9,"5.498 (EOU: 0.629, LLM: 4.520, TTS: 0.350)",5.498,0.629,4.52,0.35
3337,"Nov 18, 11:51 AM","Nov 18, 11:53 AM",10,"12.546 (EOU: 8.773, LLM: 3.533, TTS: 0.240)",12.546,8.773,3.533,0.24
3298,"Nov 17, 7:59 AM","Nov 17, 8:00 AM",1,"15.772 (EOU: 9.518, LLM: 5.950, TTS: 0.303)",15.772,9.518,5.95,0.303
3298,"Nov 17, 7:59 AM","Nov 17, 8:00 AM",2,"15.772 (EOU: 9.518, LLM: 5.950, TTS: 0.303)",15.772,9.518,5.95,0.303
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",1,"3.322 (EOU: 0.647, LLM: 2.434, TTS: 0.241)",3.322,0.647,2.434,0.241
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",2,"3.123 (EOU: 0.652, LLM: 2.216, TTS: 0.255)",3.123,0.652,2.216,0.255
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",3,"7.793 (EOU: 0.679, LLM: 6.858, TTS: 0.257)",7.793,0.679,6.858,0.257
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",4,"4.516 (EOU: 0.648, LLM: 3.626, TTS: 0.243)",4.516,0.648,3.626,0.243
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",5,"8.907 (EOU: 0.772, LLM: 7.821, TTS: 0.313)",8.907,0.772,7.821,0.313
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",6,"3.957 (EOU: 0.671, LLM: 3.029, TTS: 0.257)",3.957,0.671,3.029,0.257
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",7,"4.625 (EOU: 0.744, LLM: 3.604, TTS: 0.277)",4.625,0.744,3.604,0.277
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",8,"9.213 (EOU: 0.742, LLM: 8.073, TTS: 0.398)",9.213,0.742,8.073,0.398
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",9,"13.120 (EOU: 9.511, LLM: 3.226, TTS: 0.383)",13.12,9.511,3.226,0.383
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",10,"6.104 (EOU: 1.017, LLM: 4.614, TTS: 0.473)",6.104,1.017,4.614,0.473
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",11,"6.532 (EOU: 0.683, LLM: 5.546, TTS: 0.304)",6.532,0.683,5.546,0.304
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",12,"10.026 (EOU: 0.862, LLM: 8.843, TTS: 0.321)",10.026,0.862,8.843,0.321
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",13,"7.423 (EOU: 0.822, LLM: 6.323, TTS: 0.278)",7.423,0.822,6.323,0.278
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",14,"8.437 (EOU: 0.608, LLM: 6.976, TTS: 0.852)",8.437,0.608,6.976,0.852
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",15,"30.231 (EOU: 23.104, LLM: 6.752, TTS: 0.375)",30.231,23.104,6.752,0.375
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",16,"3.748 (EOU: 0.621, LLM: 2.878, TTS: 0.248)",3.748,0.621,2.878,0.248
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",17,"3.700 (EOU: 0.832, LLM: 2.643, TTS: 0.225)",3.7,0.832,2.643,0.225
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",18,"3.318 (EOU: 0.699, LLM: 2.325, TTS: 0.294)",3.318,0.699,2.325,0.294
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",19,"6.297 (EOU: 0.624, LLM: 5.432, TTS: 0.240)",6.297,0.624,5.432,0.24
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",20,"3.579 (EOU: 0.701, LLM: 2.640, TTS: 0.238)",3.579,0.701,2.64,0.238
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",21,"3.028 (EOU: 0.687, LLM: 2.028, TTS: 0.313)",3.028,0.687,2.028,0.313
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",22,"5.490 (EOU: 0.671, LLM: 4.597, TTS: 0.223)",5.49,0.671,4.597,0.223
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",23,"3.006 (EOU: 0.611, LLM: 2.157, TTS: 0.237)",3.006,0.611,2.157,0.237
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",24,"3.322 (EOU: 0.647, LLM: 2.434, TTS: 0.241)",3.322,0.647,2.434,0.241
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",25,"3.123 (EOU: 0.652, LLM: 2.216, TTS: 0.255)",3.123,0.652,2.216,0.255
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",26,"7.793 (EOU: 0.679, LLM: 6.858, TTS: 0.257)",7.793,0.679,6.858,0.257
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",27,"4.516 (EOU: 0.648, LLM: 3.626, TTS: 0.243)",4.516,0.648,3.626,0.243
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",28,"8.907 (EOU: 0.772, LLM: 7.821, TTS: 0.313)",8.907,0.772,7.821,0.313
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",29,"3.957 (EOU: 0.671, LLM: 3.029, TTS: 0.257)",3.957,0.671,3.029,0.257
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",30,"4.625 (EOU: 0.744, LLM: 3.604, TTS: 0.277)",4.625,0.744,3.604,0.277
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",31,"9.213 (EOU: 0.742, LLM: 8.073, TTS: 0.398)",9.213,0.742,8.073,0.398
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",32,"13.120 (EOU: 9.511, LLM: 3.226, TTS: 0.383)",13.12,9.511,3.226,0.383
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",33,"6.104 (EOU: 1.017, LLM: 4.614, TTS: 0.473)",6.104,1.017,4.614,0.473
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",34,"6.532 (EOU: 0.683, LLM: 5.546, TTS: 0.304)",6.532,0.683,5.546,0.304
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",35,"10.026 (EOU: 0.862, LLM: 8.843, TTS: 0.321)",10.026,0.862,8.843,0.321
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",36,"7.423 (EOU: 0.822, LLM: 6.323, TTS: 0.278)",7.423,0.822,6.323,0.278
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",37,"8.437 (EOU: 0.608, LLM: 6.976, TTS: 0.852)",8.437,0.608,6.976,0.852
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",38,"30.231 (EOU: 23.104, LLM: 6.752, TTS: 0.375)",30.231,23.104,6.752,0.375
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",39,"3.748 (EOU: 0.621, LLM: 2.878, TTS: 0.248)",3.748,0.621,2.878,0.248
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",40,"3.700 (EOU: 0.832, LLM: 2.643, TTS: 0.225)",3.7,0.832,2.643,0.225
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",41,"3.318 (EOU: 0.699, LLM: 2.325, TTS: 0.294)",3.318,0.699,2.325,0.294
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",42,"6.297 (EOU: 0.624, LLM: 5.432, TTS: 0.240)",6.297,0.624,5.432,0.24
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",43,"3.579 (EOU: 0.701, LLM: 2.640, TTS: 0.238)",3.579,0.701,2.64,0.238
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",44,"3.028 (EOU: 0.687, LLM: 2.028, TTS: 0.313)",3.028,0.687,2.028,0.313
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",45,"5.490 (EOU: 0.671, LLM: 4.597, TTS: 0.223)",5.49,0.671,4.597,0.223
3296,"Nov 17, 7:50 AM","Nov 17, 7:59 AM",46,"3.006 (EOU: 0.611, LLM: 2.157, TTS: 0.237)",3.006,0.611,2.157,0.237
3291,"Nov 15, 10:11 AM","Nov 15, 10:12 AM",1,"2.394 (EOU: 0.600, LLM: 1.574, TTS: 0.221)",2.394,0.6,1.574,0.221
3291,"Nov 15, 10:11 AM","Nov 15, 10:12 AM",2,"2.394 (EOU: 0.600, LLM: 1.574, TTS: 0.221)",2.394,0.6,1.574,0.221
3271,"Nov 15, 9:32 AM","Nov 15, 9:32 AM",1,"1.773 (EOU: 0.591, LLM: 0.956, TTS: 0.226)",1.773,0.591,0.956,0.226
3271,"Nov 15, 9:32 AM","Nov 15, 9:32 AM",2,"1.773 (EOU: 0.591, LLM: 0.956, TTS: 0.226)",1.773,0.591,0.956,0.226
3261,"Nov 15, 9:21 AM","Nov 15, 9:21 AM",1,"2.016 (EOU: 0.611, LLM: 1.188, TTS: 0.217)",2.016,0.611,1.188,0.217
3261,"Nov 15, 9:21 AM","Nov 15, 9:21 AM",2,"2.016 (EOU: 0.611, LLM: 1.188, TTS: 0.217)",2.016,0.611,1.188,0.217
3254,"Nov 13, 4:54 PM","Nov 13, 4:55 PM",1,"2.345 (EOU: 0.598, LLM: 1.503, TTS: 0.244)",2.345,0.598,1.503,0.244
3254,"Nov 13, 4:54 PM","Nov 13, 4:55 PM",2,"1.839 (EOU: 0.604, LLM: 1.012, TTS: 0.223)",1.839,0.604,1.012,0.223
3254,"Nov 13, 4:54 PM","Nov 13, 4:55 PM",3,"1.965 (EOU: 0.606, LLM: 1.104, TTS: 0.255)",1.965,0.606,1.104,0.255
3254,"Nov 13, 4:54 PM","Nov 13, 4:55 PM",4,"1.841 (EOU: 0.595, LLM: 1.031, TTS: 0.215)",1.841,0.595,1.031,0.215
3254,"Nov 13, 4:54 PM","Nov 13, 4:55 PM",5,"1.976 (EOU: 0.593, LLM: 1.158, TTS: 0.225)",1.976,0.593,1.158,0.225
3236,"Nov 13, 2:23 PM","Nov 13, 2:26 PM",1,"2.574 (EOU: 0.606, LLM: 1.748, TTS: 0.220)",2.574,0.606,1.748,0.22
3236,"Nov 13, 2:23 PM","Nov 13, 2:26 PM",2,"3.507 (EOU: 0.656, LLM: 2.609, TTS: 0.242)",3.507,0.656,2.609,0.242
3236,"Nov 13, 2:23 PM","Nov 13, 2:26 PM",3,"3.552 (EOU: 0.676, LLM: 2.657, TTS: 0.218)",3.552,0.676,2.657,0.218
3236,"Nov 13, 2:23 PM","Nov 13, 2:26 PM",4,"4.051 (EOU: 0.715, LLM: 3.127, TTS: 0.209)",4.051,0.715,3.127,0.209
3236,"Nov 13, 2:23 PM","Nov 13, 2:26 PM",5,"10.091 (EOU: 6.001, LLM: 3.873, TTS: 0.217)",10.091,6.001,3.873,0.217
3235,"Nov 13, 1:49 PM","Nov 13, 1:50 PM",1,"3.142 (EOU: 0.598, LLM: 2.279, TTS: 0.264)",3.142,0.598,2.279,0.264
3235,"Nov 13, 1:49 PM","Nov 13, 1:50 PM",2,"3.040 (EOU: 0.677, LLM: 2.129, TTS: 0.234)",3.04,0.677,2.129,0.234
3235,"Nov 13, 1:49 PM","Nov 13, 1:50 PM",3,"4.629 (EOU: 0.662, LLM: 3.708, TTS: 0.259)",4.629,0.662,3.708,0.259
3233,"Nov 13, 12:18 PM","Nov 13, 12:21 PM",1,"2.323 (EOU: 0.616, LLM: 1.481, TTS: 0.226)",2.323,0.616,1.481,0.226
3233,"Nov 13, 12:18 PM","Nov 13, 12:21 PM",2,"2.212 (EOU: 0.606, LLM: 1.358, TTS: 0.248)",2.212,0.606,1.358,0.248
3233,"Nov 13, 12:18 PM","Nov 13, 12:21 PM",3,"4.265 (EOU: 0.613, LLM: 3.428, TTS: 0.224)",4.265,0.613,3.428,0.224
3233,"Nov 13, 12:18 PM","Nov 13, 12:21 PM",4,"4.220 (EOU: 0.622, LLM: 3.369, TTS: 0.229)",4.22,0.622,3.369,0.229
3233,"Nov 13, 12:18 PM","Nov 13, 12:21 PM",5,"2.180 (EOU: 0.610, LLM: 1.333, TTS: 0.237)",2.18,0.61,1.333,0.237
3233,"Nov 13, 12:18 PM","Nov 13, 12:21 PM",6,"7.628 (EOU: 0.626, LLM: 6.745, TTS: 0.256)",7.628,0.626,6.745,0.256
3233,"Nov 13, 12:18 PM","Nov 13, 12:21 PM",7,"2.353 (EOU: 0.610, LLM: 1.500, TTS: 0.243)",2.353,0.61,1.5,0.243
3233,"Nov 13, 12:18 PM","Nov 13, 12:21 PM",8,"3.526 (EOU: 0.609, LLM: 2.653, TTS: 0.265)",3.526,0.609,2.653,0.265
3233,"Nov 13, 12:18 PM","Nov 13, 12:21 PM",9,"2.323 (EOU: 0.616, LLM: 1.481, TTS: 0.226)",2.323,0.616,1.481,0.226
3233,"Nov 13, 12:18 PM","Nov 13, 12:21 PM",10,"2.212 (EOU: 0.606, LLM: 1.358, TTS: 0.248)",2.212,0.606,1.358,0.248
3233,"Nov 13, 12:18 PM","Nov 13, 12:21 PM",11,"4.265 (EOU: 0.613, LLM: 3.428, TTS: 0.224)",4.265,0.613,3.428,0.224
3233,"Nov 13, 12:18 PM","Nov 13, 12:21 PM",12,"4.220 (EOU: 0.622, LLM: 3.369, TTS: 0.229)",4.22,0.622,3.369,0.229
3233,"Nov 13, 12:18 PM","Nov 13, 12:21 PM",13,"2.180 (EOU: 0.610, LLM: 1.333, TTS: 0.237)",2.18,0.61,1.333,0.237
3233,"Nov 13, 12:18 PM","Nov 13, 12:21 PM",14,"7.628 (EOU: 0.626, LLM: 6.745, TTS: 0.256)",7.628,0.626,6.745,0.256
3233,"Nov 13, 12:18 PM","Nov 13, 12:21 PM",15,"2.353 (EOU: 0.610, LLM: 1.500, TTS: 0.243)",2.353,0.61,1.5,0.243
3233,"Nov 13, 12:18 PM","Nov 13, 12:21 PM",16,"3.526 (EOU: 0.609, LLM: 2.653, TTS: 0.265)",3.526,0.609,2.653,0.265
3227,"Nov 13, 11:16 AM","Nov 13, 11:17 AM",1,"2.483 (EOU: 0.602, LLM: 1.661, TTS: 0.221)",2.483,0.602,1.661,0.221
3227,"Nov 13, 11:16 AM","Nov 13, 11:17 AM",2,"5.968 (EOU: 0.628, LLM: 5.088, TTS: 0.253)",5.968,0.628,5.088,0.253
3227,"Nov 13, 11:16 AM","Nov 13, 11:17 AM",3,"2.904 (EOU: 0.700, LLM: 1.928, TTS: 0.275)",2.904,0.7,1.928,0.275
3227,"Nov 13, 11:16 AM","Nov 13, 11:17 AM",4,"2.483 (EOU: 0.602, LLM: 1.661, TTS: 0.221)",2.483,0.602,1.661,0.221
3227,"Nov 13, 11:16 AM","Nov 13, 11:17 AM",5,"5.968 (EOU: 0.628, LLM: 5.088, TTS: 0.253)",5.968,0.628,5.088,0.253
3227,"Nov 13, 11:16 AM","Nov 13, 11:17 AM",6,"2.904 (EOU: 0.700, LLM: 1.928, TTS: 0.275)",2.904,0.7,1.928,0.275
3207,"Nov 13, 10:11 AM","Nov 13, 10:12 AM",1,"2.282 (EOU: 0.596, LLM: 1.449, TTS: 0.238)",2.282,0.596,1.449,0.238
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",1,"2.244 (EOU: 0.598, LLM: 1.418, TTS: 0.229)",2.244,0.598,1.418,0.229
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",2,"3.411 (EOU: 0.605, LLM: 2.580, TTS: 0.226)",3.411,0.605,2.58,0.226
